h3_index,population
85bc5ad7fffffff,40
85bc5adbfffffff,56
85bc5b03fffffff,36
85bc5b07fffffff,19
85bc5b0bfffffff,45
85bc5b0ffffffff,40
85bc5b13fffffff,16
85bc5b17fffffff,17
85bc5b1bfffffff,32
85bc5b23fffffff,19
85bc5b27fffffff,28
85bc5b2bfffffff,46
85bc5b2ffffffff,27
85bc5b33fffffff,15
85bc5b37fffffff,25
85bc5b3bfffffff,11
85bc5b43fffffff,87
85bc5b47fffffff,99
85bc5b4bfffffff,58
85bc5b4ffffffff,80
85bc5b53fffffff,110
85bc5b57fffffff,73
85bc5b5bfffffff,122
85bc5b63fffffff,107
85bc5b67fffffff,57
85bc5b6bfffffff,98
85bc5b6ffffffff,46
85bc5b73fffffff,182
85bc5b77fffffff,3043
85bc5b7bfffffff,197
85bc5b83fffffff,54
85bc5b87fffffff,21
85bc5b8bfffffff,173
85bc5b8ffffffff,120
85bc5b93fffffff,36
85bc5b97fffffff,33
85bc5b9bfffffff,38
85bc5ba3fffffff,28
85bc5ba7fffffff,18
85bc5babfffffff,10
85bc5baffffffff,20
85bc5bb3fffffff,16
85bc5bb7fffffff,30
85bc5bbbfffffff,28
85bc5bc3fffffff,88
85bc5bc7fffffff,17
85bc5bcbfffffff,16741
85bc5bcffffffff,65
85bc5bd3fffffff,67
85bc5bd7fffffff,61
85bc5bdbfffffff,43
85bc5c03fffffff,76
85bc5c07fffffff,87
85bc5c0bfffffff,64
85bc5c0ffffffff,467
85bc5c13fffffff,207
85bc5c17fffffff,100
85bc5c1bfffffff,84
85bc5c23fffffff,72
85bc5c27fffffff,110
85bc5c2bfffffff,86
85bc5c2ffffffff,73
85bc5c33fffffff,54
85bc5c37fffffff,62
85bc5c3bfffffff,92
85bc5c43fffffff,154
85bc5c47fffffff,38
85bc5c4bfffffff,70
85bc5c4ffffffff,157
85bc5c53fffffff,80
85bc5c57fffffff,42
85bc5c5bfffffff,5612
85bc5c63fffffff,57
85bc5c67fffffff,62
85bc5c6bfffffff,95
85bc5c6ffffffff,56
85bc5c73fffffff,64
85bc5c77fffffff,9045
85bc5c7bfffffff,43
85bc5c83fffffff,97
85bc5c87fffffff,102
85bc5c8bfffffff,200
85bc5c8ffffffff,214
85bc5c93fffffff,82
85bc5c97fffffff,99
85bc5c9bfffffff,136
85bc5ca3fffffff,199
85bc5ca7fffffff,108
85bc5cabfffffff,87
85bc5caffffffff,66
85bc5cb3fffffff,328
85bc5cb7fffffff,194
85bc5cbbfffffff,172
85bc5cc3fffffff,180
85bc5cc7fffffff,175
85bc5ccbfffffff,97
85bc5ccffffffff,54
85bc5cd3fffffff,6602
85bc5cd7fffffff,349
85bc5cdbfffffff,173
85bc5d03fffffff,35
85bc5d07fffffff,21
85bc5d0bfffffff,44
85bc5d0ffffffff,34
85bc5d13fffffff,64
85bc5d17fffffff,65
85bc5d1bfffffff,74
85bc5d23fffffff,50
85bc5d27fffffff,33
85bc5d2bfffffff,18
85bc5d2ffffffff,40
85bc5d33fffffff,50
85bc5d37fffffff,48
85bc5d3bfffffff,32
85bc5d43fffffff,58
85bc5d47fffffff,42
85bc5d4bfffffff,62
85bc5d4ffffffff,72
85bc5d53fffffff,56
85bc5d57fffffff,1080
85bc5d5bfffffff,48
85bc5d63fffffff,65
85bc5d67fffffff,66
85bc5d6bfffffff,7947
85bc5d6ffffffff,66
85bc5d73fffffff,27
85bc5d77fffffff,38
85bc5d7bfffffff,70
85bc5d83fffffff,73
85bc5d87fffffff,57
85bc5d8bfffffff,127
85bc5d8ffffffff,39
85bc5d93fffffff,34
85bc5d97fffffff,19
85bc5d9bfffffff,56
85bc5da3fffffff,40
85bc5da7fffffff,43
85bc5dabfffffff,47
85bc5daffffffff,59
85bc5db3fffffff,54
85bc5db7fffffff,3456
85bc5dbbfffffff,84
85bc5dc3fffffff,47
85bc5dc7fffffff,104
85bc5dcbfffffff,58
85bc5dcffffffff,201
85bc5dd3fffffff,68
85bc5dd7fffffff,100
85bc5ddbfffffff,44
85bc5e03fffffff,244
85bc5e07fffffff,63
85bc5e0bfffffff,135
85bc5e0ffffffff,34507
85bc5e13fffffff,70
85bc5e17fffffff,57
85bc5e1bfffffff,89
85bc5e23fffffff,2837
85bc5e27fffffff,3120
85bc5e2bfffffff,56
85bc5e2ffffffff,80
85bc5e33fffffff,49
85bc5e37fffffff,90
85bc5e3bfffffff,57
85bc5e43fffffff,74
85bc5e47fffffff,97
85bc5e4bfffffff,4029
85bc5e4ffffffff,102
85bc5e53fffffff,70
85bc5e57fffffff,113
85bc5e5bfffffff,55
85bc5e63fffffff,66
85bc5e67fffffff,65
85bc5e6bfffffff,68
85bc5e6ffffffff,39
85bc5e73fffffff,240
85bc5e77fffffff,40
85bc5e7bfffffff,87
85bc5e83fffffff,75
85bc5e87fffffff,100
85bc5e8bfffffff,65
85bc5e8ffffffff,76
85bc5e93fffffff,47
85bc5e97fffffff,69
85bc5e9bfffffff,52
85bc5ea3fffffff,43
85bc5ea7fffffff,52
85bc5eabfffffff,72
85bc5eaffffffff,56
85bc5eb3fffffff,113
85bc5eb7fffffff,17
85bc5ebbfffffff,143
85bc5ec3fffffff,124
85bc5ec7fffffff,91
85bc5ecbfffffff,83
85bc5ecffffffff,69
85bc5ed3fffffff,109
85bc5ed7fffffff,5278
85bc5edbfffffff,141
85bc6823fffffff,238
85bc6827fffffff,510
85bc682bfffffff,233
85bc682ffffffff,2014
85bc6863fffffff,161
85bc6867fffffff,19039
85bc686bfffffff,165
85bc686ffffffff,485
85bc6877fffffff,1778
85bc6943fffffff,14006
85bc694bfffffff,5370
85bc694ffffffff,4513
85bc695bfffffff,891
85bc696bfffffff,9388
85bc696ffffffff,473
85bc6a03fffffff,1049
85bc6a07fffffff,13562
85bc6a0bfffffff,1631
85bc6a0ffffffff,603
85bc6a13fffffff,508
85bc6a17fffffff,824
85bc6a1bfffffff,18267
85bc6a23fffffff,4480
85bc6a27fffffff,4360
85bc6a2bfffffff,5366
85bc6a2ffffffff,447
85bc6a33fffffff,801
85bc6a37fffffff,19779
85bc6a3bfffffff,477
85bc6a43fffffff,223
85bc6a47fffffff,301
85bc6a4bfffffff,68
85bc6a4ffffffff,951
85bc6a53fffffff,505
85bc6a57fffffff,1191
85bc6a5bfffffff,266
85bc6a63fffffff,124
85bc6a67fffffff,257
85bc6a6bfffffff,356
85bc6a6ffffffff,245
85bc6a73fffffff,286
85bc6a77fffffff,505
85bc6a7bfffffff,180
85bc6a8bfffffff,578
85bc6aa3fffffff,802
85bc6aa7fffffff,754
85bc6aabfffffff,521
85bc6aaffffffff,649
85bc6abbfffffff,914
85bc6ac3fffffff,303
85bc6ac7fffffff,4061
85bc6acbfffffff,7139
85bc6acffffffff,1188
85bc6adbfffffff,223
85bc6b03fffffff,4194
85bc6b07fffffff,2621
85bc6b0bfffffff,17671
85bc6b0ffffffff,2598
85bc6b13fffffff,6669
85bc6b17fffffff,2964
85bc6b1bfffffff,1222
85bc6b23fffffff,1579
85bc6b27fffffff,333
85bc6b2bfffffff,103213
85bc6b2ffffffff,10023
85bc6b33fffffff,701
85bc6b37fffffff,4810
85bc6b3bfffffff,1311
85bc6b43fffffff,19370
85bc6b47fffffff,3655
85bc6b4bfffffff,346
85bc6b4ffffffff,554
85bc6b53fffffff,2487
85bc6b57fffffff,30890
85bc6b5bfffffff,515
85bc6b63fffffff,650
85bc6b67fffffff,13317
85bc6b6bfffffff,278
85bc6b6ffffffff,33107
85bc6b73fffffff,21971
85bc6b77fffffff,3131
85bc6b7bfffffff,1291
85bc6b83fffffff,829
85bc6b87fffffff,990
85bc6b8bfffffff,969
85bc6b8ffffffff,873
85bc6b93fffffff,5665
85bc6b97fffffff,712
85bc6b9bfffffff,1108
85bc6ba3fffffff,16216
85bc6ba7fffffff,7377
85bc6babfffffff,7560
85bc6baffffffff,16866
85bc6bb3fffffff,2163
85bc6bb7fffffff,1596
85bc6bbbfffffff,705
85bc6bc3fffffff,593
85bc6bc7fffffff,804
85bc6bcbfffffff,3525
85bc6bcffffffff,2049
85bc6bd3fffffff,619
85bc6bd7fffffff,1132
85bc6bdbfffffff,716
85bc7167fffffff,22754
85bc716ffffffff,15154
85bc7223fffffff,806
85bc7227fffffff,1242
85bc722bfffffff,5026
85bc722ffffffff,1599
85bc7237fffffff,2312
85bc723bfffffff,28454
85bc7263fffffff,8097
85bc7267fffffff,556
85bc726bfffffff,11182
85bc726ffffffff,3335
85bc7273fffffff,2480
85bc7277fffffff,3403
85bc727bfffffff,2211
85bc7303fffffff,2525
85bc7307fffffff,649
85bc730bfffffff,256
85bc730ffffffff,24411
85bc7317fffffff,116353
85bc731bfffffff,561
85bc7323fffffff,1255
85bc7327fffffff,400
85bc732bfffffff,21136
85bc732ffffffff,904
85bc7333fffffff,371
85bc7337fffffff,172
85bc733bfffffff,3609
85bc7343fffffff,760
85bc7347fffffff,7427
85bc734bfffffff,225
85bc734ffffffff,4161
85bc7353fffffff,757
85bc7357fffffff,701
85bc735bfffffff,1287
85bc7363fffffff,211
85bc7367fffffff,138
85bc736bfffffff,264
85bc736ffffffff,228
85bc7373fffffff,297
85bc7377fffffff,3150
85bc737bfffffff,202
85bc7387fffffff,83794
85bc73a3fffffff,162630
85bc73a7fffffff,6551
85bc73abfffffff,151359
85bc73affffffff,52060
85bc73b3fffffff,70281
85bc73bbfffffff,618861
85bc73cbfffffff,11252
85bc73cffffffff,862
85bc8993fffffff,331
85bc8997fffffff,43407
85bc8d27fffffff,2705
85bc8d2ffffffff,2980
85bcc003fffffff,653
85bcc007fffffff,27415
85bcc00bfffffff,424
85bcc00ffffffff,299
85bcc013fffffff,430
85bcc017fffffff,521
85bcc01bfffffff,1706
85bcc023fffffff,449
85bcc027fffffff,361
85bcc02bfffffff,14137
85bcc02ffffffff,525
85bcc033fffffff,422
85bcc037fffffff,13418
85bcc03bfffffff,456
85bcc043fffffff,17244
85bcc047fffffff,306
85bcc04bfffffff,437
85bcc04ffffffff,5209
85bcc053fffffff,600
85bcc057fffffff,402
85bcc05bfffffff,280
85bcc063fffffff,20404
85bcc067fffffff,41335
85bcc06bfffffff,910
85bcc06ffffffff,26000
85bcc073fffffff,6936
85bcc077fffffff,7175
85bcc07bfffffff,2121
85bcc083fffffff,338
85bcc087fffffff,12901
85bcc08bfffffff,402
85bcc08ffffffff,416
85bcc093fffffff,8767
85bcc097fffffff,502
85bcc09bfffffff,350
85bcc0a3fffffff,307
85bcc0a7fffffff,6702
85bcc0abfffffff,544
85bcc0affffffff,407
85bcc0b3fffffff,363
85bcc0b7fffffff,343
85bcc0bbfffffff,316
85bcc0c3fffffff,249
85bcc0c7fffffff,407
85bcc0cbfffffff,1425
85bcc0cffffffff,24438
85bcc0d3fffffff,373
85bcc0d7fffffff,6752
85bcc0dbfffffff,323
85bcc103fffffff,30623
85bcc107fffffff,1173
85bcc10bfffffff,487
85bcc10ffffffff,2041
85bcc113fffffff,688
85bcc117fffffff,988
85bcc11bfffffff,414
85bcc123fffffff,488
85bcc127fffffff,959
85bcc12bfffffff,190952
85bcc12ffffffff,1732
85bcc133fffffff,687
85bcc137fffffff,342
85bcc13bfffffff,88139
85bcc143fffffff,1087
85bcc147fffffff,1002
85bcc14bfffffff,1451
85bcc14ffffffff,2531
85bcc153fffffff,14872
85bcc157fffffff,540
85bcc15bfffffff,48262
85bcc163fffffff,18179
85bcc167fffffff,15694
85bcc16bfffffff,504
85bcc16ffffffff,632
85bcc173fffffff,11348
85bcc177fffffff,68730
85bcc17bfffffff,157772
85bcc183fffffff,428
85bcc187fffffff,595
85bcc18bfffffff,313
85bcc18ffffffff,350
85bcc193fffffff,752
85bcc197fffffff,504
85bcc19bfffffff,86581
85bcc1a3fffffff,3394
85bcc1a7fffffff,641
85bcc1abfffffff,33093
85bcc1affffffff,1013
85bcc1b3fffffff,703
85bcc1b7fffffff,648
85bcc1bbfffffff,2939
85bcc1c3fffffff,524
85bcc1c7fffffff,555
85bcc1cbfffffff,1627
85bcc1cffffffff,420
85bcc1d3fffffff,458
85bcc1d7fffffff,435
85bcc1dbfffffff,438
85bcc203fffffff,43196
85bcc207fffffff,12381
85bcc20bfffffff,2540
85bcc20ffffffff,3009
85bcc213fffffff,18234
85bcc217fffffff,2173
85bcc21bfffffff,2888
85bcc223fffffff,499041
85bcc227fffffff,400436
85bcc22bfffffff,3003
85bcc22ffffffff,14882
85bcc233fffffff,37642
85bcc237fffffff,527836
85bcc23bfffffff,69355
85bcc243fffffff,8651
85bcc247fffffff,34040
85bcc24bfffffff,7830
85bcc24ffffffff,264267
85bcc253fffffff,2080
85bcc257fffffff,30747
85bcc25bfffffff,11809
85bcc263fffffff,3211
85bcc267fffffff,4471
85bcc26bfffffff,1632
85bcc26ffffffff,99902
85bcc273fffffff,7017
85bcc277fffffff,11597
85bcc27bfffffff,91210
85bcc283fffffff,1834
85bcc287fffffff,8073
85bcc28bfffffff,150990
85bcc28ffffffff,684
85bcc293fffffff,2724
85bcc297fffffff,1161
85bcc29bfffffff,1523
85bcc2a3fffffff,1195
85bcc2a7fffffff,93337
85bcc2abfffffff,2054
85bcc2affffffff,142152
85bcc2b3fffffff,27891
85bcc2b7fffffff,1409
85bcc2bbfffffff,310
85bcc2c3fffffff,42986
85bcc2c7fffffff,69631
85bcc2cbfffffff,2622
85bcc2cffffffff,20497
85bcc2d3fffffff,874
85bcc2d7fffffff,2711
85bcc2dbfffffff,35018
85bcc303fffffff,171619
85bcc307fffffff,3059
85bcc30bfffffff,363154
85bcc30ffffffff,12994
85bcc313fffffff,36264
85bcc317fffffff,31201
85bcc31bfffffff,1494926
85bcc323fffffff,2732
85bcc327fffffff,665
85bcc32bfffffff,4008
85bcc32ffffffff,6758
85bcc333fffffff,1519
85bcc337fffffff,1108
85bcc33bfffffff,2178
85bcc343fffffff,505748
85bcc347fffffff,56492
85bcc34bfffffff,405096
85bcc34ffffffff,12429
85bcc353fffffff,1135567
85bcc357fffffff,772409
85bcc35bfffffff,1194335
85bcc363fffffff,11629
85bcc367fffffff,6950
85bcc36bfffffff,101256
85bcc36ffffffff,71853
85bcc373fffffff,7756
85bcc377fffffff,14026
85bcc37bfffffff,10792
85bcc383fffffff,48005
85bcc387fffffff,1100
85bcc38bfffffff,576185
85bcc38ffffffff,1720
85bcc393fffffff,97649
85bcc397fffffff,3366
85bcc39bfffffff,263944
85bcc3a3fffffff,1711
85bcc3a7fffffff,905
85bcc3abfffffff,101898
85bcc3affffffff,1721
85bcc3b3fffffff,2691
85bcc3b7fffffff,24455
85bcc3bbfffffff,53844
85bcc3c3fffffff,348040
85bcc3c7fffffff,403124
85bcc3cbfffffff,887603
85bcc3cffffffff,899234
85bcc3d3fffffff,7877
85bcc3d7fffffff,121479
85bcc3dbfffffff,180530
85bcc403fffffff,757
85bcc407fffffff,861
85bcc40bfffffff,719
85bcc40ffffffff,713
85bcc413fffffff,357
85bcc417fffffff,7869
85bcc41bfffffff,15556
85bcc423fffffff,1288
85bcc427fffffff,978
85bcc42bfffffff,1035
85bcc42ffffffff,810
85bcc433fffffff,29162
85bcc437fffffff,50029
85bcc43bfffffff,1037
85bcc443fffffff,551
85bcc447fffffff,849
85bcc44bfffffff,436
85bcc44ffffffff,599
85bcc453fffffff,310
85bcc457fffffff,874
85bcc45bfffffff,478
85bcc463fffffff,382
85bcc467fffffff,12040
85bcc46bfffffff,471
85bcc46ffffffff,343
85bcc473fffffff,743
85bcc477fffffff,862
85bcc47bfffffff,10499
85bcc483fffffff,48403
85bcc48bfffffff,15290
85bcc48ffffffff,186403
85bcc493fffffff,1369
85bcc49bfffffff,26656
85bcc4a3fffffff,7242
85bcc4a7fffffff,2004
85bcc4abfffffff,988
85bcc4affffffff,1918
85bcc4b7fffffff,5115
85bcc4bbfffffff,547
85bcc4c3fffffff,1609
85bcc4c7fffffff,2135
85bcc4cbfffffff,773
85bcc4cffffffff,25782
85bcc4d3fffffff,4757
85bcc4d7fffffff,603
85bcc4dbfffffff,1883
85bcc503fffffff,597
85bcc507fffffff,237
85bcc50bfffffff,594
85bcc50ffffffff,284
85bcc513fffffff,23362
85bcc517fffffff,262
85bcc51bfffffff,792
85bcc523fffffff,24842
85bcc527fffffff,154013
85bcc52bfffffff,644
85bcc52ffffffff,801
85bcc533fffffff,10688
85bcc537fffffff,49362
85bcc53bfffffff,1050
85bcc543fffffff,11611
85bcc547fffffff,264
85bcc54bfffffff,565
85bcc54ffffffff,240
85bcc553fffffff,480
85bcc557fffffff,4104
85bcc55bfffffff,545
85bcc563fffffff,340
85bcc567fffffff,5402
85bcc56bfffffff,442
85bcc56ffffffff,1354
85bcc573fffffff,8794
85bcc577fffffff,425
85bcc57bfffffff,338
85bcc583fffffff,596
85bcc587fffffff,373
85bcc58bfffffff,402
85bcc58ffffffff,644
85bcc593fffffff,559
85bcc597fffffff,14208
85bcc59bfffffff,565
85bcc5a3fffffff,297
85bcc5a7fffffff,167
85bcc5abfffffff,396
85bcc5affffffff,250
85bcc5b3fffffff,226
85bcc5b7fffffff,13634
85bcc5bbfffffff,396
85bcc5c3fffffff,6426
85bcc5c7fffffff,505
85bcc5cbfffffff,968
85bcc5cffffffff,462
85bcc5d3fffffff,868
85bcc5d7fffffff,4465
85bcc5dbfffffff,1244
85bcc603fffffff,627
85bcc607fffffff,323
85bcc60bfffffff,5981
85bcc60ffffffff,1097
85bcc613fffffff,373
85bcc617fffffff,426
85bcc61bfffffff,720
85bcc623fffffff,594
85bcc627fffffff,2968
85bcc62bfffffff,46940
85bcc62ffffffff,1025
85bcc633fffffff,434
85bcc637fffffff,366
85bcc63bfffffff,880
85bcc643fffffff,14417
85bcc647fffffff,761
85bcc64bfffffff,751
85bcc64ffffffff,822
85bcc653fffffff,17361
85bcc657fffffff,956
85bcc65bfffffff,1901
85bcc663fffffff,875
85bcc667fffffff,46606
85bcc66bfffffff,6430
85bcc66ffffffff,4141
85bcc673fffffff,984
85bcc677fffffff,2982
85bcc67bfffffff,645
85bcc683fffffff,6868
85bcc687fffffff,555
85bcc68bfffffff,301
85bcc68ffffffff,299
85bcc693fffffff,523
85bcc697fffffff,378
85bcc69bfffffff,956
85bcc6a3fffffff,344
85bcc6a7fffffff,434
85bcc6abfffffff,16769
85bcc6affffffff,268
85bcc6b3fffffff,476
85bcc6b7fffffff,483
85bcc6bbfffffff,240
85bcc6c3fffffff,5362
85bcc6c7fffffff,759
85bcc6cbfffffff,2529
85bcc6cffffffff,27523
85bcc6d3fffffff,1472
85bcc6d7fffffff,3262
85bcc6dbfffffff,1788
85bcc803fffffff,351
85bcc807fffffff,161
85bcc80bfffffff,756
85bcc80ffffffff,181
85bcc813fffffff,13404
85bcc817fffffff,542
85bcc81bfffffff,862
85bcc823fffffff,8596
85bcc827fffffff,308
85bcc833fffffff,127
85bcc837fffffff,232
85bcc83bfffffff,2027
85bcc843fffffff,9340
85bcc847fffffff,8953
85bcc84bfffffff,13168
85bcc853fffffff,23069
85bcc857fffffff,4760
85bcc85bfffffff,208269
85bcc873fffffff,5032
85bcc877fffffff,1845
85bcc883fffffff,12084
85bcc887fffffff,821
85bcc88bfffffff,20952
85bcc88ffffffff,11270
85bcc893fffffff,2139
85bcc897fffffff,1021
85bcc89bfffffff,16478
85bcc8a3fffffff,1088
85bcc8a7fffffff,353
85bcc8abfffffff,374
85bcc8affffffff,295
85bcc8b3fffffff,822
85bcc8b7fffffff,442
85bcc8bbfffffff,1023
85bcc8c3fffffff,12030
85bcc8c7fffffff,9984
85bcc8cbfffffff,7279
85bcc8cffffffff,4506
85bcc8d3fffffff,16633
85bcc8d7fffffff,13490
85bcc8dbfffffff,3855
85bcc903fffffff,374
85bcc907fffffff,2165
85bcc90bfffffff,1300
85bcc90ffffffff,255
85bcc913fffffff,2692
85bcc917fffffff,15004
85bcc91bfffffff,137
85bcc923fffffff,125
85bcc927fffffff,35
85bcc92bfffffff,79
85bcc92ffffffff,55
85bcc933fffffff,3285
85bcc937fffffff,60
85bcc93bfffffff,2531
85bcc943fffffff,277
85bcc947fffffff,415
85bcc953fffffff,386
85bcc957fffffff,245
85bcc963fffffff,164
85bcc967fffffff,63
85bcc96ffffffff,1788
85bcc973fffffff,280
85bcc977fffffff,124
85bcc983fffffff,67
85bcc987fffffff,42
85bcc98bfffffff,142
85bcc98ffffffff,62
85bcc993fffffff,102
85bcc997fffffff,26
85bcc99bfffffff,183
85bcc9a3fffffff,410
85bcc9a7fffffff,424
85bcc9abfffffff,1559
85bcc9affffffff,108
85bcc9b3fffffff,35
85bcc9b7fffffff,83
85bcc9bbfffffff,1562
85bcc9c3fffffff,256
85bcc9c7fffffff,147
85bcc9cbfffffff,335
85bcc9cffffffff,182
85bcc9d3fffffff,201
85bcc9d7fffffff,212
85bcc9dbfffffff,1827
85bcca03fffffff,2286
85bcca0bfffffff,10778
85bcca13fffffff,22299
85bcca1bfffffff,6635
85bcca43fffffff,487
85bcca47fffffff,741
85bcca4bfffffff,360
85bcca4ffffffff,4500
85bcca53fffffff,1995
85bcca57fffffff,134
85bcca5bfffffff,147
85bcca83fffffff,5230
85bcca87fffffff,1465
85bcca8bfffffff,42196
85bcca8ffffffff,6026
85bcca93fffffff,3095
85bcca97fffffff,4785
85bcca9bfffffff,19348
85bccac3fffffff,1338
85bccac7fffffff,11848
85bccacbfffffff,2451
85bccacffffffff,161
85bccad3fffffff,2081
85bccad7fffffff,6566
85bccadbfffffff,6700
85bccc03fffffff,4111
85bccc07fffffff,982
85bccc0bfffffff,1636
85bccc0ffffffff,2550
85bccc13fffffff,654
85bccc17fffffff,1057
85bccc1bfffffff,1677
85bccc23fffffff,1248
85bccc27fffffff,299
85bccc2bfffffff,2292
85bccc2ffffffff,2325
85bccc33fffffff,526
85bccc37fffffff,419
85bccc3bfffffff,3385
85bccc43fffffff,20715
85bccc47fffffff,2735
85bccc4bfffffff,2362
85bccc4ffffffff,2170
85bccc53fffffff,1365
85bccc57fffffff,1829
85bccc5bfffffff,3489
85bccc63fffffff,1835
85bccc67fffffff,12900
85bccc6bfffffff,1812
85bccc6ffffffff,8056
85bccc73fffffff,1655
85bccc77fffffff,1002
85bccc7bfffffff,1223
85bccc83fffffff,477
85bccc87fffffff,457
85bccc8bfffffff,1852
85bccc8ffffffff,847
85bccc93fffffff,152
85bccc97fffffff,33282
85bccc9bfffffff,582
85bccca3fffffff,763
85bccca7fffffff,1499
85bcccabfffffff,49773
85bcccaffffffff,561
85bcccb3fffffff,332
85bcccb7fffffff,618
85bcccbbfffffff,1263
85bcccc3fffffff,638
85bcccc7fffffff,36617
85bccccbfffffff,2468
85bccccffffffff,1320
85bcccd3fffffff,529
85bcccd7fffffff,15118
85bcccdbfffffff,14985
85bccd03fffffff,346
85bccd07fffffff,525
85bccd0bfffffff,385
85bccd0ffffffff,1223
85bccd13fffffff,301
85bccd17fffffff,470
85bccd1bfffffff,3569
85bccd23fffffff,5356
85bccd27fffffff,2116
85bccd2bfffffff,5138
85bccd2ffffffff,1266
85bccd33fffffff,9171
85bccd37fffffff,4262
85bccd3bfffffff,845
85bccd43fffffff,163
85bccd47fffffff,276
85bccd4bfffffff,5469
85bccd4ffffffff,416
85bccd53fffffff,8230
85bccd57fffffff,817
85bccd5bfffffff,432
85bccd63fffffff,5123
85bccd67fffffff,21347
85bccd6bfffffff,14416
85bccd6ffffffff,2414
85bccd73fffffff,675
85bccd77fffffff,589
85bccd7bfffffff,477
85bccd83fffffff,182
85bccd87fffffff,249
85bccd8bfffffff,188
85bccd8ffffffff,288
85bccd93fffffff,1498
85bccd97fffffff,145
85bccd9bfffffff,5619
85bccda3fffffff,651
85bccda7fffffff,2536
85bccdabfffffff,297
85bccdaffffffff,12197
85bccdb3fffffff,118
85bccdb7fffffff,4498
85bccdbbfffffff,515
85bccdc3fffffff,476
85bccdc7fffffff,244
85bccdcbfffffff,449
85bccdcffffffff,44642
85bccdd3fffffff,154
85bccdd7fffffff,16962
85bccddbfffffff,6078
85bcce03fffffff,2661
85bcce07fffffff,55148
85bcce0bfffffff,1580
85bcce0ffffffff,1617
85bcce13fffffff,3498
85bcce17fffffff,22286
85bcce1bfffffff,1195
85bcce23fffffff,32807
85bcce27fffffff,21335
85bcce2bfffffff,663
85bcce2ffffffff,7830
85bcce33fffffff,2124
85bcce37fffffff,26742
85bcce3bfffffff,5389
85bcce43fffffff,661
85bcce47fffffff,1705
85bcce4bfffffff,10848
85bcce4ffffffff,2675
85bcce53fffffff,4478
85bcce57fffffff,1176
85bcce5bfffffff,16872
85bcce63fffffff,2106
85bcce67fffffff,928
85bcce6bfffffff,5125
85bcce6ffffffff,3372
85bcce73fffffff,413
85bcce77fffffff,730
85bcce7bfffffff,874
85bcce83fffffff,1947
85bcce87fffffff,2840
85bcce8bfffffff,2799
85bcce8ffffffff,1569
85bcce93fffffff,21610
85bcce97fffffff,2418
85bcce9bfffffff,4080
85bccea3fffffff,1234
85bccea7fffffff,1277
85bcceabfffffff,2288
85bcceaffffffff,7196
85bcceb3fffffff,2651
85bcceb7fffffff,13451
85bccebbfffffff,4778
85bccec3fffffff,29690
85bccec7fffffff,1625
85bccecbfffffff,14422
85bccecffffffff,7806
85bcced3fffffff,886
85bcced7fffffff,3586
85bccedbfffffff,1315
85bcd003fffffff,16586
85bcd007fffffff,4075
85bcd00bfffffff,27149
85bcd00ffffffff,1920
85bcd013fffffff,48750
85bcd017fffffff,1936
85bcd01bfffffff,87168
85bcd023fffffff,1237
85bcd027fffffff,2127
85bcd02bfffffff,15435
85bcd02ffffffff,32482
85bcd033fffffff,1012
85bcd037fffffff,2625
85bcd03bfffffff,1012
85bcd043fffffff,6436
85bcd047fffffff,120683
85bcd04bfffffff,13363
85bcd04ffffffff,118003
85bcd053fffffff,156
85bcd057fffffff,140072
85bcd05bfffffff,45
85bcd063fffffff,5165
85bcd067fffffff,224
85bcd06bfffffff,1272
85bcd06ffffffff,2336
85bcd073fffffff,1218
85bcd077fffffff,18593
85bcd07bfffffff,3733
85bcd083fffffff,22670
85bcd087fffffff,1145
85bcd08bfffffff,46155
85bcd08ffffffff,2529
85bcd093fffffff,4442
85bcd097fffffff,28053
85bcd09bfffffff,712
85bcd0a3fffffff,377
85bcd0a7fffffff,14295
85bcd0abfffffff,4845
85bcd0affffffff,766
85bcd0b3fffffff,1225
85bcd0b7fffffff,545
85bcd0bbfffffff,715
85bcd0c3fffffff,62686
85bcd0c7fffffff,3496
85bcd0cbfffffff,3237
85bcd0cffffffff,140041
85bcd0d3fffffff,29382
85bcd0d7fffffff,6935
85bcd0dbfffffff,16109
85bcd103fffffff,491
85bcd107fffffff,2473
85bcd10bfffffff,4677
85bcd10ffffffff,1203
85bcd113fffffff,1046
85bcd117fffffff,1448
85bcd11bfffffff,3112
85bcd123fffffff,54587
85bcd127fffffff,79370
85bcd12bfffffff,7856
85bcd12ffffffff,89250
85bcd133fffffff,24219
85bcd137fffffff,16184
85bcd13bfffffff,7864
85bcd143fffffff,798
85bcd147fffffff,22157
85bcd14bfffffff,2831
85bcd14ffffffff,21556
85bcd153fffffff,1991
85bcd157fffffff,5090
85bcd15bfffffff,1420
85bcd163fffffff,26554
85bcd167fffffff,27134
85bcd16bfffffff,11734
85bcd16ffffffff,17017
85bcd173fffffff,19206
85bcd177fffffff,49528
85bcd17bfffffff,58009
85bcd183fffffff,3746
85bcd187fffffff,243162
85bcd18bfffffff,1936
85bcd18ffffffff,5163
85bcd193fffffff,6872
85bcd197fffffff,7034
85bcd19bfffffff,2799
85bcd1a3fffffff,745
85bcd1a7fffffff,1010
85bcd1abfffffff,550
85bcd1affffffff,2556
85bcd1b3fffffff,10853
85bcd1b7fffffff,62018
85bcd1bbfffffff,12444
85bcd1c3fffffff,574
85bcd1c7fffffff,1029
